Customer_ID,Email,Phone,Geography_ID
99526,customer99526@example.com,+84963282937,32337
99527,customer99527@example.com,+84967660613,32337
99528,customer99528@example.com,+84964018002,27848
99529,customer99529@example.com,+84931375083,27848
99530,customer99530@example.com,+84956223749,27848
99531,customer99531@example.com,+84938301837,27848
99532,customer99532@example.com,+84997300854,27848
99533,customer99533@example.com,+84936172924,23619
99534,customer99534@example.com,+84916439690,23619
99537,customer99537@example.com,+84943087014,23619
99538,customer99538@example.com,+84981303208,21094
99539,customer99539@example.com,+84923335959,21094
99540,customer99540@example.com,+84944468332,21094
99541,customer99541@example.com,+84971248081,21094
99542,customer99542@example.com,+84931980126,21094
99543,customer99543@example.com,+84905842329,23620
99544,customer99544@example.com,+84910094593,23620
99545,customer99545@example.com,+84964825117,23620
99546,customer99546@example.com,+84957068285,23620
99549,customer99549@example.com,+84917243721,21095
99552,customer99552@example.com,+84902545739,21095
99553,customer99553@example.com,+84922972344,15165
99554,customer99554@example.com,+84972695413,15165
99555,customer99555@example.com,+84967871976,15165
99556,customer99556@example.com,+84991089082,15165
99557,customer99557@example.com,+84923688466,15165
99558,customer99558@example.com,+84944431669,35305
99559,customer99559@example.com,+84935492727,35305
99560,customer99560@example.com,+84959060434,35305
99561,customer99561@example.com,+84907165728,35305
99562,customer99562@example.com,+84975677902,35305
99563,customer99563@example.com,+84946919562,29042
99564,customer99564@example.com,+84959587217,29042
99565,customer99565@example.com,+84942602560,29042
99566,customer99566@example.com,+84907756191,29042
99568,customer99568@example.com,+84901754110,8142
99569,customer99569@example.com,+84992485507,8142
99570,customer99570@example.com,+84959432533,8142
99571,customer99571@example.com,+84973796060,8142
99572,customer99572@example.com,+84954968291,8142
99573,customer99573@example.com,+84965058810,35306
99574,customer99574@example.com,+84998903480,35306
99575,customer99575@example.com,+84999475825,35306
99576,customer99576@example.com,+84955503520,35306
99577,customer99577@example.com,+84941674990,35306
99581,customer99581@example.com,+84918911524,23621
99582,customer99582@example.com,+84933495276,23621
99584,customer99584@example.com,+84982270852,16393
99585,customer99585@example.com,+84914632753,16393
99586,customer99586@example.com,+84970906556,16393
99587,customer99587@example.com,+84954433493,16393
99588,customer99588@example.com,+84925321796,24844
99589,customer99589@example.com,+84917669988,24844
99592,customer99592@example.com,+84901677733,24844
99593,customer99593@example.com,+84982350509,32338
99594,customer99594@example.com,+84999438945,32338
99596,customer99596@example.com,+84923651982,32338
99597,customer99597@example.com,+84950734575,32338
99599,customer99599@example.com,+84914192932,13914
99600,customer99600@example.com,+84956453743,13914
99602,customer99602@example.com,+84973901312,13914
99603,customer99603@example.com,+84969341564,15166
99604,customer99604@example.com,+84914636231,15166
99605,customer99605@example.com,+84932662406,15166
99606,customer99606@example.com,+84975020060,15166
99608,customer99608@example.com,+84950582174,27849
99611,customer99611@example.com,+84993361445,27849
99613,customer99613@example.com,+84906994439,8143
99614,customer99614@example.com,+84985238366,8143
99615,customer99615@example.com,+84973972388,8143
99616,customer99616@example.com,+84953967566,8143
99617,customer99617@example.com,+84976804277,8143
99619,customer99619@example.com,+84980634297,35307
99621,customer99621@example.com,+84919303007,35307
99623,customer99623@example.com,+84970300591,6954
99624,customer99624@example.com,+84968627990,6954
99625,customer99625@example.com,+84935750688,6954
99626,customer99626@example.com,+84973648592,6954
99627,customer99627@example.com,+84955018464,6954
99628,customer99628@example.com,+84957537921,35308
99629,customer99629@example.com,+84968729339,35308
99631,customer99631@example.com,+84955123260,35308
99632,customer99632@example.com,+84979937035,35308
99633,customer99633@example.com,+84907028457,23622
99635,customer99635@example.com,+84907407593,23622
99636,customer99636@example.com,+84939831278,23622
99637,customer99637@example.com,+84933715050,23622
99638,customer99638@example.com,+84926225618,35309
99639,customer99639@example.com,+84931952056,35309
99640,customer99640@example.com,+84913105073,35309
99641,customer99641@example.com,+84987943233,35309
99643,customer99643@example.com,+84954282374,27850
99644,customer99644@example.com,+84987358588,27850
99645,customer99645@example.com,+84908671288,27850
99646,customer99646@example.com,+84963239469,27850
99647,customer99647@example.com,+84960089109,27850
99648,customer99648@example.com,+84905952394,6955
99649,customer99649@example.com,+84991215776,6955
99651,customer99651@example.com,+84904620981,6955
99652,customer99652@example.com,+84992710547,6955
99653,customer99653@example.com,+84953698308,32339
99654,customer99654@example.com,+84973871171,32339
99655,customer99655@example.com,+84905852034,32339
99656,customer99656@example.com,+84979985265,32339
99657,customer99657@example.com,+84921475793,32339
99658,customer99658@example.com,+84994053817,8144
99659,customer99659@example.com,+84908684291,8144
99662,customer99662@example.com,+84942095999,8144
99664,customer99664@example.com,+84948095170,27851
99665,customer99665@example.com,+84939393599,27851
99666,customer99666@example.com,+84941210074,27851
99667,customer99667@example.com,+84944877653,27851
99668,customer99668@example.com,+84997174697,27852
99669,customer99669@example.com,+84943353679,27852
99670,customer99670@example.com,+84910874642,27852
99671,customer99671@example.com,+84982447475,27852
99672,customer99672@example.com,+84997639005,27852
99673,customer99673@example.com,+84930214094,27853
99674,customer99674@example.com,+84912302404,27853
99675,customer99675@example.com,+84917798430,27853
99676,customer99676@example.com,+84994452394,27853
99678,customer99678@example.com,+84978818248,27854
99679,customer99679@example.com,+84986968780,27854
99680,customer99680@example.com,+84927624426,27854
99682,customer99682@example.com,+84937486740,27854
99683,customer99683@example.com,+84907128941,21096
99684,customer99684@example.com,+84998052288,21096
99685,customer99685@example.com,+84963784652,21096
99686,customer99686@example.com,+84986773921,21096
99687,customer99687@example.com,+84981647548,21096
99688,customer99688@example.com,+84906354467,8145
99689,customer99689@example.com,+84929412303,8145
99691,customer99691@example.com,+84907083465,8145
99692,customer99692@example.com,+84954786789,8145
99693,customer99693@example.com,+84965417768,21097
99694,customer99694@example.com,+84996450721,21097
99696,customer99696@example.com,+84966795672,21097
99697,customer99697@example.com,+84903866040,21097
99698,customer99698@example.com,+84911497792,29043
99699,customer99699@example.com,+84917136715,29043
99700,customer99700@example.com,+84965792762,29043
99701,customer99701@example.com,+84985555989,29043
99702,customer99702@example.com,+84952975291,29043
99703,customer99703@example.com,+84948045493,35310
99704,customer99704@example.com,+84944048248,35310
99705,customer99705@example.com,+84969026492,35310
99707,customer99707@example.com,+84970296701,35310
99708,customer99708@example.com,+84950354927,24845
99709,customer99709@example.com,+84911615148,24845
99710,customer99710@example.com,+84943160775,24845
99711,customer99711@example.com,+84978714080,24845
99713,customer99713@example.com,+84964448009,8146
99715,customer99715@example.com,+84920197314,8146
99717,customer99717@example.com,+84907001866,8146
99719,customer99719@example.com,+84999648757,15167
99721,customer99721@example.com,+84922587140,15167
99722,customer99722@example.com,+84910744156,15167
99723,customer99723@example.com,+84939885913,35311
99724,customer99724@example.com,+84972902428,35311
99725,customer99725@example.com,+84913952291,35311
99727,customer99727@example.com,+84904377890,35311
99729,customer99729@example.com,+84943594096,21098
99730,customer99730@example.com,+84902606351,21098
99731,customer99731@example.com,+84959443343,21098
99732,customer99732@example.com,+84916971831,21098
99734,customer99734@example.com,+84961007400,6956
99735,customer99735@example.com,+84944511751,6956
99736,customer99736@example.com,+84978964021,6956
99738,customer99738@example.com,+84965378393,13915
99739,customer99739@example.com,+84951554679,13915
99740,customer99740@example.com,+84937068676,13915
99741,customer99741@example.com,+84967037960,13915
99744,customer99744@example.com,+84974517477,16394
99745,customer99745@example.com,+84988266310,16394
99746,customer99746@example.com,+84979468317,16394
99747,customer99747@example.com,+84909812473,16394
99748,customer99748@example.com,+84980714334,8147
99749,customer99749@example.com,+84912943870,8147
99750,customer99750@example.com,+84940044864,8147
99751,customer99751@example.com,+84982532637,8147
99752,customer99752@example.com,+84964920366,8147
99753,customer99753@example.com,+84900892254,23623
99754,customer99754@example.com,+84997944407,23623
99755,customer99755@example.com,+84924201118,23623
99756,customer99756@example.com,+84920385723,23623
99758,customer99758@example.com,+84981743092,29044
99759,customer99759@example.com,+84951339850,29044
99760,customer99760@example.com,+84949927503,29044
99761,customer99761@example.com,+84990465928,29044
99762,customer99762@example.com,+84901505501,29044
99763,customer99763@example.com,+84989209269,15169
99764,customer99764@example.com,+84956752575,15169
99766,customer99766@example.com,+84913266895,15169
99767,customer99767@example.com,+84992982533,15169
99768,customer99768@example.com,+84994846528,29045
99769,customer99769@example.com,+84924646604,29045
99771,customer99771@example.com,+84955331364,29045
99772,customer99772@example.com,+84951680226,29045
99773,customer99773@example.com,+84964173035,8148
99774,customer99774@example.com,+84906416217,8148
99775,customer99775@example.com,+84925074921,8148
99776,customer99776@example.com,+84924227016,8148
99777,customer99777@example.com,+84951903888,8148
99778,customer99778@example.com,+84997440357,21099
99779,customer99779@example.com,+84925759640,21099
99780,customer99780@example.com,+84920820475,21099
99782,customer99782@example.com,+84976292986,21099
99783,customer99783@example.com,+84915448040,6957
99784,customer99784@example.com,+84992364654,6957
99785,customer99785@example.com,+84995406878,6957
99787,customer99787@example.com,+84966167599,6957
99791,customer99791@example.com,+84987170258,32342
99792,customer99792@example.com,+84931949298,32342
99793,customer99793@example.com,+84922775440,13874
99794,customer99794@example.com,+84937496120,13874
99795,customer99795@example.com,+84953195205,13874
99796,customer99796@example.com,+84943840472,13874
99797,customer99797@example.com,+84921102840,13874
99798,customer99798@example.com,+84974302098,13875
99799,customer99799@example.com,+84999105550,13875
99802,customer99802@example.com,+84968801186,13875
99803,customer99803@example.com,+84948226271,15140
99804,customer99804@example.com,+84976261605,15140
99805,customer99805@example.com,+84908126687,15140
99806,customer99806@example.com,+84957968351,15140
99807,customer99807@example.com,+84929904615,15140
99808,customer99808@example.com,+84982261027,32309
99809,customer99809@example.com,+84920813364,32309
99812,customer99812@example.com,+84973614011,32309
99813,customer99813@example.com,+84983843553,13876
99814,customer99814@example.com,+84955427657,13876
99815,customer99815@example.com,+84931723808,13876
99817,customer99817@example.com,+84989982379,13876
99818,customer99818@example.com,+84995617334,16359
99819,customer99819@example.com,+84916894409,16359
99820,customer99820@example.com,+84926588715,16359
99821,customer99821@example.com,+84902013234,16359
99822,customer99822@example.com,+84941022972,16359
99823,customer99823@example.com,+84933834082,8108
99824,customer99824@example.com,+84920676949,8108
99825,customer99825@example.com,+84945036082,8108
99826,customer99826@example.com,+84913627014,8108
99827,customer99827@example.com,+84979553920,8108
99828,customer99828@example.com,+84967507503,8109
99829,customer99829@example.com,+84904990577,8109
99830,customer99830@example.com,+84935904238,8109
99831,customer99831@example.com,+84996557907,8109
99833,customer99833@example.com,+84970502062,15141
99834,customer99834@example.com,+84981413678,15141
99835,customer99835@example.com,+84912204297,15141
99837,customer99837@example.com,+84984105241,15141
99838,customer99838@example.com,+84920968497,35274
99839,customer99839@example.com,+84991829166,35274
99841,customer99841@example.com,+84990390443,35274
99843,customer99843@example.com,+84909312896,15142
99844,customer99844@example.com,+84928516716,15142
99845,customer99845@example.com,+84932208702,15142
99847,customer99847@example.com,+84918358416,15142
99848,customer99848@example.com,+84974815654,13880
99849,customer99849@example.com,+84961473834,13880
99850,customer99850@example.com,+84940904232,13880
99852,customer99852@example.com,+84975897870,13880
99853,customer99853@example.com,+84981842233,32310
99854,customer99854@example.com,+84906743263,32310
99855,customer99855@example.com,+84937269194,32310
99858,customer99858@example.com,+84945483250,8112
99859,customer99859@example.com,+84918940113,8112
99861,customer99861@example.com,+84934164977,8112
99862,customer99862@example.com,+84925237886,8112
99863,customer99863@example.com,+84946279889,35276
99864,customer99864@example.com,+84937378262,35276
99866,customer99866@example.com,+84972840262,35276
99867,customer99867@example.com,+84982912045,35276
99868,customer99868@example.com,+84953271641,13883
99870,customer99870@example.com,+84929711515,13883
99871,customer99871@example.com,+84930017619,13883
99872,customer99872@example.com,+84980537000,13883
99873,customer99873@example.com,+84967704815,28525
99875,customer99875@example.com,+84924492694,28525
99876,customer99876@example.com,+84992194463,28525
99877,customer99877@example.com,+84907718373,28525
99878,customer99878@example.com,+84988156070,17081
99879,customer99879@example.com,+84971014481,17081
99880,customer99880@example.com,+84988447776,17081
99881,customer99881@example.com,+84927212985,17081
99882,customer99882@example.com,+84907497816,17081
99884,customer99884@example.com,+84992273009,29684
99886,customer99886@example.com,+84992363313,29684
99887,customer99887@example.com,+84973912498,29684
99888,customer99888@example.com,+84956526028,15824
99889,customer99889@example.com,+84975458066,15824
99890,customer99890@example.com,+84921113346,15824
99891,customer99891@example.com,+84920058227,15824
99892,customer99892@example.com,+84919238234,15824
99894,customer99894@example.com,+84995783312,21767
99895,customer99895@example.com,+84995031594,21767
99896,customer99896@example.com,+84963534832,21767
99897,customer99897@example.com,+84922262269,21767
99900,customer99900@example.com,+84934172011,8814
99901,customer99901@example.com,+84936327211,8814
99902,customer99902@example.com,+84935969075,8814
99903,customer99903@example.com,+84975138031,7618
99904,customer99904@example.com,+84914021984,7618
99905,customer99905@example.com,+84966314779,7618
99906,customer99906@example.com,+84967150035,7618
99907,customer99907@example.com,+84906952044,7618
99909,customer99909@example.com,+84900860065,14639
99912,customer99912@example.com,+84952017103,14639
99913,customer99913@example.com,+84942340326,29685
99914,customer99914@example.com,+84962642945,29685
99915,customer99915@example.com,+84902999665,29685
99917,customer99917@example.com,+84977064923,29685
99918,customer99918@example.com,+84903779088,15825
99920,customer99920@example.com,+84969679827,15825
99921,customer99921@example.com,+84935682075,15825
99922,customer99922@example.com,+84917122075,15825
99924,customer99924@example.com,+84948678067,24332
99927,customer99927@example.com,+84986887695,24332
99928,customer99928@example.com,+84906443936,14640
99929,customer99929@example.com,+84958568788,14640
99930,customer99930@example.com,+84954627628,14640
99931,customer99931@example.com,+84910881233,14640
99932,customer99932@example.com,+84964755647,14640
99933,customer99933@example.com,+84995387709,28526
99934,customer99934@example.com,+84959035652,28526
99935,customer99935@example.com,+84961262954,28526
99936,customer99936@example.com,+84957656842,28526
99937,customer99937@example.com,+84971669589,28526
99939,customer99939@example.com,+84937463766,28527
99940,customer99940@example.com,+84964774874,28527
99942,customer99942@example.com,+84937757106,28527
99943,customer99943@example.com,+84908787433,35994
99944,customer99944@example.com,+84991289403,35994
99947,customer99947@example.com,+84901662017,35994
99948,customer99948@example.com,+84900394626,17083
99949,customer99949@example.com,+84926950018,17083
99950,customer99950@example.com,+84940020519,17083
99951,customer99951@example.com,+84937790031,17083
99952,customer99952@example.com,+84922604363,17083
99953,customer99953@example.com,+84973257717,25542
99955,customer99955@example.com,+84992060931,25542
99956,customer99956@example.com,+84917412816,25542
99957,customer99957@example.com,+84941861330,25542
99958,customer99958@example.com,+84978915203,21769
99959,customer99959@example.com,+84925629606,21769
99961,customer99961@example.com,+84977822197,21769
99962,customer99962@example.com,+84985516838,21769
99963,customer99963@example.com,+84923212278,17084
99964,customer99964@example.com,+84993526376,17084
99965,customer99965@example.com,+84927896197,17084
99969,customer99969@example.com,+84981574235,17085
99972,customer99972@example.com,+84923051167,17085
99973,customer99973@example.com,+84907055312,15826
99974,customer99974@example.com,+84956971544,15826
99975,customer99975@example.com,+84962509200,15826
99976,customer99976@example.com,+84902668589,15826
99978,customer99978@example.com,+84949105358,15827
99979,customer99979@example.com,+84929684532,15827
99981,customer99981@example.com,+84999966258,15827
99983,customer99983@example.com,+84970655377,33017
99984,customer99984@example.com,+84946602733,33017
99987,customer99987@example.com,+84979924566,33017
99988,customer99988@example.com,+84919601540,8816
99990,customer99990@example.com,+84967395071,8816
99991,customer99991@example.com,+84927856189,8816
99992,customer99992@example.com,+84976531558,8816
99993,customer99993@example.com,+84965220875,35995
99994,customer99994@example.com,+84945816400,35995
99995,customer99995@example.com,+84949011357,35995
99996,customer99996@example.com,+84918061535,35995
99997,customer99997@example.com,+84962366607,35995
99998,customer99998@example.com,+84995449089,7621
99999,customer99999@example.com,+84980217035,7621
100000,customer100000@example.com,+84940099956,7621
100001,customer100001@example.com,+84943912967,7621
100002,customer100002@example.com,+84970401572,7621
100003,customer100003@example.com,+84923842007,21770
100005,customer100005@example.com,+84964472624,21770
100006,customer100006@example.com,+84919635188,21770
100009,customer100009@example.com,+84984709592,15830
100010,customer100010@example.com,+84938875706,15830
100011,customer100011@example.com,+84911630936,15830
100012,customer100012@example.com,+84917868877,15830
100013,customer100013@example.com,+84907785590,15831
100014,customer100014@example.com,+84968939619,15831
100015,customer100015@example.com,+84961850942,15831
100017,customer100017@example.com,+84957224398,15831
100018,customer100018@example.com,+84907335583,35996
100019,customer100019@example.com,+84988975956,35996
100022,customer100022@example.com,+84915555932,35996
100023,customer100023@example.com,+84976381058,8817
100025,customer100025@example.com,+84907902971,8817
100026,customer100026@example.com,+84967390543,8817
100027,customer100027@example.com,+84955714799,8817
100029,customer100029@example.com,+84947965382,14641
100031,customer100031@example.com,+84990500303,14641
100033,customer100033@example.com,+84916457616,21771
100034,customer100034@example.com,+84903662017,21771
100035,customer100035@example.com,+84960087225,21771
100036,customer100036@example.com,+84969843660,21771
100037,customer100037@example.com,+84989906564,21771
100038,customer100038@example.com,+84947210319,17086
100039,customer100039@example.com,+84970829181,17086
100040,customer100040@example.com,+84985145947,17086
100041,customer100041@example.com,+84987333959,17086
100042,customer100042@example.com,+84979372727,17086
100043,customer100043@example.com,+84916900827,28528
100045,customer100045@example.com,+84901145180,28528
100046,customer100046@example.com,+84943464691,28528
100047,customer100047@example.com,+84919387691,28528
100048,customer100048@example.com,+84929903402,14642
100049,customer100049@example.com,+84954532569,14642
100050,customer100050@example.com,+84962498892,14642
100051,customer100051@example.com,+84966823317,14642
100052,customer100052@example.com,+84994634196,14642
100054,customer100054@example.com,+84904267582,17087
100056,customer100056@example.com,+84990526193,17087
100057,customer100057@example.com,+84903700503,17087
100058,customer100058@example.com,+84985127872,21772
100059,customer100059@example.com,+84938701952,21772
100061,customer100061@example.com,+84934107259,21772
100062,customer100062@example.com,+84972785408,21772
100065,customer100065@example.com,+84937479188,28529
100067,customer100067@example.com,+84903786957,28529
100068,customer100068@example.com,+84919758737,7622
100069,customer100069@example.com,+84952508666,7622
100071,customer100071@example.com,+84990462259,7622
100072,customer100072@example.com,+84932662506,7622
100075,customer100075@example.com,+84939450945,24333
100076,customer100076@example.com,+84908645234,24333
100077,customer100077@example.com,+84990449121,24333
100078,customer100078@example.com,+84918064983,35998
100079,customer100079@example.com,+84901391677,35998
100080,customer100080@example.com,+84914833682,35998
100082,customer100082@example.com,+84968171521,35998
100084,customer100084@example.com,+84905775045,29686
100085,customer100085@example.com,+84952982070,29686
100086,customer100086@example.com,+84993448782,29686
100087,customer100087@example.com,+84904844984,29686
100088,customer100088@example.com,+84962675466,24334
100089,customer100089@example.com,+84976505081,24334
100090,customer100090@example.com,+84997176207,24334
100092,customer100092@example.com,+84989587796,24334
100094,customer100094@example.com,+84999482557,25543
100095,customer100095@example.com,+84986103578,25543
100096,customer100096@example.com,+84975456277,25543
100097,customer100097@example.com,+84966172146,25543
100098,customer100098@example.com,+84980425364,24335
100100,customer100100@example.com,+84909964586,24335
100101,customer100101@example.com,+84906086341,24335
100102,customer100102@example.com,+84956757848,24335
100103,customer100103@example.com,+84926865896,17088
100104,customer100104@example.com,+84969628411,17088
100105,customer100105@example.com,+84932904996,17088
100106,customer100106@example.com,+84946237021,17088
100107,customer100107@example.com,+84901599014,17088
100108,customer100108@example.com,+84926547091,28530
100109,customer100109@example.com,+84962221273,28530
100110,customer100110@example.com,+84951785748,28530
100111,customer100111@example.com,+84992566537,28530
100112,customer100112@example.com,+84965267756,28530
100114,customer100114@example.com,+84942662914,7623
100115,customer100115@example.com,+84920212915,7623
100116,customer100116@example.com,+84924510760,7623
100117,customer100117@example.com,+84925295224,7623
100118,customer100118@example.com,+84978120042,28531
100119,customer100119@example.com,+84962661324,28531
100120,customer100120@example.com,+84970778632,28531
100121,customer100121@example.com,+84909657773,28531
100122,customer100122@example.com,+84948615311,28531
100123,customer100123@example.com,+84955980667,35999
100124,customer100124@example.com,+84957289840,35999
100125,customer100125@example.com,+84935477880,35999
100127,customer100127@example.com,+84902440859,35999
100128,customer100128@example.com,+84929528394,33019
100129,customer100129@example.com,+84982665098,33019
100130,customer100130@example.com,+84943825436,33019
100131,customer100131@example.com,+84912041655,33019
100133,customer100133@example.com,+84972153799,36001
100134,customer100134@example.com,+84909819192,36001
100135,customer100135@example.com,+84944541001,36001
100136,customer100136@example.com,+84962773243,36001
100138,customer100138@example.com,+84933970294,33020
100140,customer100140@example.com,+84956345146,33020
100142,customer100142@example.com,+84987270323,33020
100143,customer100143@example.com,+84975013923,29687
100144,customer100144@example.com,+84922369612,29687
100145,customer100145@example.com,+84970234169,29687
100146,customer100146@example.com,+84951810803,29687
100147,customer100147@example.com,+84932154330,29687
100148,customer100148@example.com,+84988964839,14646
100149,customer100149@example.com,+84901438977,14646
100150,customer100150@example.com,+84909261537,14646
100151,customer100151@example.com,+84955252436,14646
100152,customer100152@example.com,+84937575742,14646
100153,customer100153@example.com,+84975945787,24336
100154,customer100154@example.com,+84957209062,24336
100155,customer100155@example.com,+84984225881,24336
100156,customer100156@example.com,+84969815459,24336
100157,customer100157@example.com,+84931335783,24336
100158,customer100158@example.com,+84905582033,7624
100159,customer100159@example.com,+84905701053,7624
100160,customer100160@example.com,+84924530921,7624
100161,customer100161@example.com,+84915941491,7624
100162,customer100162@example.com,+84984812330,7624
100163,customer100163@example.com,+84956388006,14647
100165,customer100165@example.com,+84904566148,14647
100166,customer100166@example.com,+84907748313,14647
100167,customer100167@example.com,+84960776650,14647
100168,customer100168@example.com,+84969227185,33021
100169,customer100169@example.com,+84917617679,33021
100170,customer100170@example.com,+84965764818,33021
100171,customer100171@example.com,+84950071091,33021
100172,customer100172@example.com,+84979397316,33021
100173,customer100173@example.com,+84935423282,15832
100174,customer100174@example.com,+84982808260,15832
100176,customer100176@example.com,+84973159327,15832
100177,customer100177@example.com,+84942138620,15832
100178,customer100178@example.com,+84910625503,17089
100179,customer100179@example.com,+84936760708,17089
100180,customer100180@example.com,+84976385526,17089
100181,customer100181@example.com,+84937686133,17089
100182,customer100182@example.com,+84949962666,17089
100183,customer100183@example.com,+84968849362,29688
100184,customer100184@example.com,+84968569483,29688
100185,customer100185@example.com,+84997603742,29688
100186,customer100186@example.com,+84910888341,29688
100187,customer100187@example.com,+84966148922,29688
100189,customer100189@example.com,+84911119605,14648
100190,customer100190@example.com,+84972531251,14648
100194,customer100194@example.com,+84968990449,21773
100195,customer100195@example.com,+84958279784,21773
100196,customer100196@example.com,+84911164629,21773
100197,customer100197@example.com,+84904062204,21773
100199,customer100199@example.com,+84982132272,14649
100202,customer100202@example.com,+84963010103,14649
100203,customer100203@example.com,+84975446233,8818
100204,customer100204@example.com,+84903873310,8818
100205,customer100205@example.com,+84962884086,8818
100207,customer100207@example.com,+84956060602,8818
100208,customer100208@example.com,+84976684522,33022
100209,customer100209@example.com,+84929820074,33022
100210,customer100210@example.com,+84976056026,33022
100211,customer100211@example.com,+84993555529,33022
100212,customer100212@example.com,+84945348204,33022
100214,customer100214@example.com,+84936234244,14650
100215,customer100215@example.com,+84921889539,14650
100217,customer100217@example.com,+84980405377,14650
100218,customer100218@example.com,+84932833526,25544
100220,customer100220@example.com,+84907074103,25544
100221,customer100221@example.com,+84935651060,25544
100222,customer100222@example.com,+84927068039,25544
100223,customer100223@example.com,+84937781263,21774
100224,customer100224@example.com,+84999497919,21774
100225,customer100225@example.com,+84907765246,21774
100226,customer100226@example.com,+84909767906,21774
100227,customer100227@example.com,+84973940278,21774
100229,customer100229@example.com,+84918350773,14651
100230,customer100230@example.com,+84958111949,14651
100231,customer100231@example.com,+84960011245,14651
100233,customer100233@example.com,+84980879082,15838
100235,customer100235@example.com,+84936462395,15838
100237,customer100237@example.com,+84925026718,15838
100240,customer100240@example.com,+84929044243,15839
100241,customer100241@example.com,+84957227724,15839
100242,customer100242@example.com,+84936461567,15839
100243,customer100243@example.com,+84946340149,25547
100244,customer100244@example.com,+84996837875,25547
100245,customer100245@example.com,+84942700449,25547
100247,customer100247@example.com,+84941669351,25547
100248,customer100248@example.com,+84942267840,7627
100249,customer100249@example.com,+84982910351,7627
100250,customer100250@example.com,+84997213253,7627
100252,customer100252@example.com,+84973763717,7627
100253,customer100253@example.com,+84910887458,25548
100254,customer100254@example.com,+84915930984,25548
100255,customer100255@example.com,+84988667634,25548
100256,customer100256@example.com,+84956008834,25548
100257,customer100257@example.com,+84981872262,25548
100258,customer100258@example.com,+84929551949,17094
100259,customer100259@example.com,+84978765981,17094
100260,customer100260@example.com,+84937630229,17094
100261,customer100261@example.com,+84999510413,17094
100262,customer100262@example.com,+84948404406,17094
100263,customer100263@example.com,+84913569880,8825
100264,customer100264@example.com,+84904511810,8825
100266,customer100266@example.com,+84983193540,8825
100267,customer100267@example.com,+84993272946,8825
100268,customer100268@example.com,+84969844026,21778
100271,customer100271@example.com,+84943870716,21778
100272,customer100272@example.com,+84934011311,21778
100273,customer100273@example.com,+84944552168,15840
100274,customer100274@example.com,+84920425829,15840
100275,customer100275@example.com,+84972629571,15840
100276,customer100276@example.com,+84980427923,15840
100278,customer100278@example.com,+84991269553,17095
100279,customer100279@example.com,+84953750255,17095
100280,customer100280@example.com,+84909414167,17095
100281,customer100281@example.com,+84913030267,17095
100282,customer100282@example.com,+84998336454,17095
100283,customer100283@example.com,+84938698998,29694
100285,customer100285@example.com,+84928780848,29694
100286,customer100286@example.com,+84910285311,29694
100287,customer100287@example.com,+84938217095,29694
100288,customer100288@example.com,+84941022026,29695
100290,customer100290@example.com,+84966739696,29695
100291,customer100291@example.com,+84949850989,29695
100292,customer100292@example.com,+84982461701,29695
100293,customer100293@example.com,+84968302375,36004
100294,customer100294@example.com,+84918416464,36004
100295,customer100295@example.com,+84963753141,36004
100296,customer100296@example.com,+84937650124,36004
100297,customer100297@example.com,+84977043052,36004
100298,customer100298@example.com,+84963068816,36005
100299,customer100299@example.com,+84947949106,36005
100300,customer100300@example.com,+84947492253,36005
100301,customer100301@example.com,+84949363871,36005
100303,customer100303@example.com,+84958123057,24341
100304,customer100304@example.com,+84945188294,24341
100305,customer100305@example.com,+84910446223,24341
100306,customer100306@example.com,+84944036178,24341
100308,customer100308@example.com,+84917148878,25549
100310,customer100310@example.com,+84943142582,25549
100311,customer100311@example.com,+84984168141,25549
100312,customer100312@example.com,+84949204268,25549
100314,customer100314@example.com,+84990396083,25550
100316,customer100316@example.com,+84904946630,25550
100318,customer100318@example.com,+84931568046,14654
100321,customer100321@example.com,+84991997728,14654
100322,customer100322@example.com,+84991091327,14654
100323,customer100323@example.com,+84956029025,14655
100324,customer100324@example.com,+84912829079,14655
100326,customer100326@example.com,+84997910306,14655
100327,customer100327@example.com,+84987308479,14655
100328,customer100328@example.com,+84903179604,14656
100331,customer100331@example.com,+84929395799,14656
100333,customer100333@example.com,+84911398756,8826
100334,customer100334@example.com,+84901391931,8826
100335,customer100335@example.com,+84961584080,8826
100337,customer100337@example.com,+84928694556,8826
100338,customer100338@example.com,+84900388369,28535
100340,customer100340@example.com,+84924603833,28535
100343,customer100343@example.com,+84922610991,25551
100345,customer100345@example.com,+84912906762,25551
100347,customer100347@example.com,+84952329129,25551
100348,customer100348@example.com,+84940946833,25552
100349,customer100349@example.com,+84983485711,25552
100350,customer100350@example.com,+84981492980,25552
100351,customer100351@example.com,+84994300608,25552
100352,customer100352@example.com,+84954881706,25552
100353,customer100353@example.com,+84975841004,7628
100355,customer100355@example.com,+84922351131,7628
100356,customer100356@example.com,+84945338162,7628
100357,customer100357@example.com,+84997867290,7628
100358,customer100358@example.com,+84976348936,36006
100359,customer100359@example.com,+84923495032,36006
100360,customer100360@example.com,+84989083259,36006
100361,customer100361@example.com,+84938300069,36006
100362,customer100362@example.com,+84959445992,36006
100363,customer100363@example.com,+84936710618,25553
100364,customer100364@example.com,+84943421752,25553
100365,customer100365@example.com,+84989936558,25553
100366,customer100366@example.com,+84955087217,25553
100367,customer100367@example.com,+84971636697,25553
100369,customer100369@example.com,+84991024629,17096
